ASIN,category,image,price,rating,title,url
B0C157S95V,laptop,https://m.media-amazon.com/images/I/6183YBeJJFL._AC_UY218_.jpg,379.97,4.1,"Lenovo IdeaPad 3 Laptop Holiday Deals, 15.6"" FHD Touchscreen, Intel Core i3-1115G4, 16GB RAM, 512GB SSD, SD Card Reader, HDMI, Webcam, Wi-Fi 6, Windows 11 Home, Grey",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0D9J23BCV,laptop,https://m.media-amazon.com/images/I/61JbPgvmDsL._AC_UY218_.jpg,1099.0,3.5,"ASUS TUF 16"" Ryzen 7 Ultimate Gaming Laptop, 16"" FHD+ 165Hz, AMD Ryzen 7 7735HS, AMD Radeon RX 7700S (Beats GeForce RTX 4060), 32GB DDR5 RAM, 2TB SSD, RGB Backlit KB, Wi-Fi 6, Windows 11 Home, Black",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0BZQP8S4K,laptop,https://m.media-amazon.com/images/I/71+LIOKehyL._AC_UY218_.jpg,421.0,3.9,"ASUS 2023 Vivobook 14 Laptop, 14” FHD (1920 x 1080) Display, Intel Core i5-1235U CPU, Intel Iris Xᵉ Graphics, 8GB RAM, 256GB SSD, Windows 11 Home, Quiet Blue, F1404ZA-AS51",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=26&qid=1727930758&ref=sr_pg_25
B0CVQV8Z9Z,laptop,https://m.media-amazon.com/images/I/618HIcs5MfL._AC_UY218_.jpg,749.0,3.8,"NUC Intel X15 Gaming Laptop, 15.6"" FHD 144Hz Display, Intel Core i7-12700H, Intel Arc A550M Graphics, 32GB DDR5 RAM, 1TB SSD, Windows 11 Pro, IR Camera, Black",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0BPTDRG9X,laptop,https://m.media-amazon.com/images/I/71yIeH6wWiL._AC_UY218_.jpg,456.0,3.9,"Lenovo 15.6"" Laptop with Intel i5-1235U, IdeaPad 1i, 15.6"" FHD Anti-Glare Display, 12th Gen Intel Core i5-1235U 10-core Processor, Intel Iris Xe Graphics, Windows 11 Home(16GB RAM | 1TB SSD)",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0CGD4D2Y8,laptop,https://m.media-amazon.com/images/I/717k-SGBZnL._AC_UY218_.jpg,189.0,4.3,Acer Chromebook 315 CB315-3H-C19A Laptop Intel Celeron N4000 15.6 HD (1366 x 768) Display | 4GB LPDDR4 | 64GB eMMC | Intel Wireless 802.11ac Gigabit Wi-Fi | Chrome OS | Sleeve | Pure Silver,https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0CZXMQRNG,laptop,https://m.media-amazon.com/images/I/71NyayKjLuL._AC_UY218_.jpg,729.99,4.5,"HP Envy x360 2-in-1 Laptop for Creator, Photographer, Designer (14"" FHD+ Touchscreen, AMD Ryzen 5 8640HS, 16GB LPDDR5 RAM, 1TB SSD, IST Stylus) AI PC, Backlit, Wi-Fi 6E, Win 11 Pro w/ AI Copilot",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=25&qid=1727930755&ref=sr_pg_24
B0C6VZPY87,laptop,https://m.media-amazon.com/images/I/71E1n8T+InL._AC_UY218_.jpg,507.95,4.2,"Lenovo IdeaPad 3 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1155G7, 16GB RAM, 512GB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Blue",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0D8WND1T4,laptop,https://m.media-amazon.com/images/I/61cDG4N5aYL._AC_UY218_.jpg,1099.0,,"HP Pavilion Daily Traditional Laptop, 15.6"" FHD Touchscreen, Intel Core i7-1360P, 64GB RAM, 2TB SSD, Backlit Keyboard, Numeric Keypad, FP Reader, Webcam, HDMI, Wi-Fi 6, Windows 11 Pro, Gold",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B08FNQ3XTR,laptop,https://m.media-amazon.com/images/I/61B-6MfZ2bL._AC_UY218_.jpg,156.6,4.2,"Dell Latitude 7480 Laptop - Intel Core i5-7300U CPU 2.60GHz, 16GB RAM, 256GB SSD, 14 HD Display, Webcam, Windows 10 Pro (Renewed)",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0CP129FCR,laptop,https://m.media-amazon.com/images/I/71FgRLpzwhL._AC_UY218_.jpg,359.0,4.4,"hp Newest 15.6"" Anti-Glare HD Laptop, Intel Quad-core Processor, 16GB RAM, 128GB SSD+ 128GB JVQ USB Storage, Office 365 1-Year, Up to 11 hrs Long Battery, Win11 S, Scarlet Red",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0BVBVPHM5,laptop,https://m.media-amazon.com/images/I/71RpF7Y0EwL._AC_UY218_.jpg,529.0,4.2,"Lenovo V15 Gen 4 Business Laptop, 15.6"" FHD Screen, AMD Ryzen 5 5500U, 16GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Pro, Black",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0CRBHP5X3,laptop,https://m.media-amazon.com/images/I/61f8guhrHTL._AC_UY218_.jpg,349.0,5.0,"Lenovo V15 Laptop with Wireless Mouse, 15.6"" FHD Screen, Intel Processor, 16GB RAM, 512GB SSD, for Business and Daily Tasks, Dolby Audio, Webcam, HDMI, Wi-Fi, Windows 11 Home, Texture Black",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0C4YX39T7,laptop,https://m.media-amazon.com/images/I/71gfWwWhd4L._AC_UY218_.jpg,645.0,4.7,"HP - Victus 15.6"" Full HD 144Hz Gaming Laptop - Intel Core i5-13420H - 8GB Memory - NVIDIA GeForce RTX 3050-512GB SSD - Performance Blue",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=13&qid=1727930734&ref=sr_pg_12
B0CTVZZWQ8,laptop,https://m.media-amazon.com/images/I/71iPfFkiPiL._AC_UY218_.jpg,499.0,4.3,"Lenovo Business Laptop, 15.6"" FHD Display, AMD Ryzen 3 7320U Processor, Long Battery Life, Military-Grade Durability, RJ-45, USB-C, w/WOWPC Bundle, Windows 11 Pro (16GB RAM | 1TB PCIe SSD)",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B07DQBNTS8,laptop,https://m.media-amazon.com/images/I/81PA6JIv8pL._AC_UY218_.jpg,29.99,4.5,Havit HV-F2056 15.6-17 Inch Laptop Cooler Cooling Pad - Slim Portable USB Powered (3 Fans) (Black+Red),https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0CHDJSVW8,laptop,https://m.media-amazon.com/images/I/61eH16qoLYL._AC_UY218_.jpg,417.18,4.2,"HP 15.6"" Touchscreen Flagship HD Laptop for Business, Intel i3-1115G4 up to 4.1GHz (Beat i5-1035G4), 16GB RAM, 1TB NVMe SSD, Fast Charge, Numpad, Bluetooth, Wi-Fi, HDMI, Win 11,w/GM Accessories",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0CWH5Y19L,laptop,https://m.media-amazon.com/images/I/71el4iv0-jL._AC_UY218_.jpg,419.99,5.0,"ASUS Laptop Computer, 14"" FHD Display laptops, Intel Core i3-1215U, 16GB RAM, 1TB SSD, Webcam, Bluetooth, Wi-Fi, Windows 11 Pro, RK Data Cable, for College and School, Light-Weight, Quiet Blue",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B09JWY52ZT,laptop,https://m.media-amazon.com/images/I/71ByvBPNwNL._AC_UY218_.jpg,262.99,4.3,HP EliteBook 840 G7 14 Notebook - 1920 x 1080 -Quad Core i5-10310U - 16 GB RAM - 256 SSD - Windows 10 Pro 64-bit - Intel UHD Graphics - Bluetooth - English Keyboard (Renewed),https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B07KLYBVYJ,laptop,https://m.media-amazon.com/images/I/618VwSy5N0L._AC_UY218_.jpg,117.93,4.0,"Dell Latitude 3380 business laptop, 13.3in HD Display, Intel Core i3-6006U, 4GB DDR4, 128GB Solid State Drive, Webcam, Windows 10 Pro (Renewed)",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0D9H8XC1M,laptop,https://m.media-amazon.com/images/I/71nWALjZBhL._AC_UY218_.jpg,899.0,4.3,"SAMSUNG 2024 Newest Galaxy Book4 Business Laptop PC Computer, Intel 10-core Ultra 7-150U (Beats i7-1335U), 16GB RAM, 1TB SSD, 15.6"" FHD, Backlit KB, with MS Office Lifetime License & Windows 11 Pro",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0CBSZ9CCT,laptop,https://m.media-amazon.com/images/I/71UFwaLEv-L._AC_UY218_.jpg,298.0,4.2,"Acer Aspire 3 A314-36P-35UU Slim Laptop | 14.0"" Full HD IPS Display | Intel Core i3-N305 Processor | Intel UHD Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode,Silver",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0CWRPCT26,laptop,https://m.media-amazon.com/images/I/61KTiZOEQhL._AC_UY218_.jpg,528.0,4.1,ASUS Vivobook 16” PC Laptop Intel Core i7-1255U 16GB 512GB Win 11 Home Black F1605ZA-WS74,https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0CSK1MVKR,laptop,https://m.media-amazon.com/images/I/818jy1PPEoL._AC_UY218_.jpg,449.0,4.3,"HP 2024 Newest 15.6"" FHD Thin Light Business Laptop, 6-Core Intel i3-1215U (Beat i5-1135G7), 16GB RAM, 512GB SSD, UHD Graphics, Fingerprint Reader, HD Webcam, Wi-Fi 5, Win 11 Pro +MarxsolAccessory",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0B5T546VZ,laptop,https://m.media-amazon.com/images/I/611zdkfj20L._AC_UY218_.jpg,506.22,4.2,"HP - Envy x360 2-in-1 15.6"" Touch-Screen Laptop - AMD Ryzen 5-8GB Memory - 256GB SSD - Nightfall Black",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0D3TDKTLR,laptop,https://m.media-amazon.com/images/I/71P4tBtblUL._AC_UY218_.jpg,799.99,4.5,"HP 17 Inch Touchscreen Laptop 2024 Newest, 17.3” HD+ Touch Screen Business Laptop, Intel Pentium Silver N5030, 64GB RAM, 2TB SSD, 1-Year Microsoft 365, Intel UHD Graphics, Webcam, Windows 11 Pro",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0D6GWZS51,laptop,https://m.media-amazon.com/images/I/61DJEMbUgXL._AC_UY218_.jpg,679.99,5.0,"ASUS Vivobook 16 FHD+ Ryzen 7 Laptop, 16"" FHD+ 1920 * 1200, AMD Ryzen 7 7730U (Beats Intel i7-1255U), 24GB RAM, 1TB SSD, Backlit KB, FP Reader, Touchpad, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Black",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0CRGKNXHV,laptop,https://m.media-amazon.com/images/I/71-28YsH9GL._AC_UY218_.jpg,539.0,4.0,"Dell Inspiron 15 3520 (2024) Business Laptop (15.6"" FHD Touchscreen IPS, Intel Core i5-1155G7, 32GB RAM, 1TB SSD) Numeric Keypad, Narrow-Bezel, Webcam, Inspiron 3000, Win 11 Home S Mode, Carbon Black",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0BVD8LZQL,laptop,https://m.media-amazon.com/images/I/71jcs5zlkzL._AC_UY218_.jpg,308.92,4.2,"HP 15 inch Laptop, FHD Display, Intel Core i3-1215U, 8 GB RAM, 128 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, 15-dy5599nr (2023),Grey",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0BSLV4MKD,laptop,https://m.media-amazon.com/images/I/81F1YLvNwEL._AC_UY218_.jpg,353.0,4.2,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0CZL2SLCJ,laptop,https://m.media-amazon.com/images/I/61QuxlKVZbL._AC_UY218_.jpg,309.0,4.4,"HP Stream 14"" HD BrightView Laptop, Intel Celeron N4120, 16GB RAM, 288GB Storage (128GB eMMC + 160GB Docking Station Set), Intel UHD Graphics, 720p Webcam, Wi-Fi, 1 Year Office 365, Win 11 S, Gold",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0C78KWS3Y,laptop,https://m.media-amazon.com/images/I/61FvG1So3JL._AC_UY218_.jpg,745.0,3.8,"HP ProBook 450 G10 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSD - Pike Silver Plastic",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=14&qid=1727930735&ref=sr_pg_13
B0CLSZTBJP,laptop,https://m.media-amazon.com/images/I/71FxqrwfuwL._AC_UY218_.jpg,1028.11,4.8,"ASUS Business Vivobook S 16 Flip 2-in-1 Laptop, 16"" WUXGA Touchscreen, Intel Core i9-13900H, 32GB SSD, 1TB SSD, IR Camera, HDMI, Wi-Fi 6, Windows 11 Pro, Midnight Black",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0CTS2P9NY,laptop,https://m.media-amazon.com/images/I/717v1X8z1ZL._AC_UY218_.jpg,10.49,4.7,65W 45W USB-C Laptop Charger for Dell Latitude 7275 7370 5420 5285 5290 5520 Chromebook 3100 3400 5190 Dell XPS 13 9250 9360 9365 9370 9380 9350 DA65NM190 LA65NM190 Type C Dell AC Adapter Power Cord,https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0CR9THH54,laptop,https://m.media-amazon.com/images/I/6124uUZAEeL._AC_UY218_.jpg,29.99,4.7,"Taygeer Large Travel Backpack, 17 inch Laptop Backpack for Women, Airline Approved Personal Item Backpack, 40l Lightweight Luggage Carryon Work Bag for friend and Ladies Business Travel Hiking, Beige",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0D2G89B36,laptop,https://m.media-amazon.com/images/I/61ph45Vff+L._AC_UY218_.jpg,535.0,5.0,"acer Aspire 3 Laptop for Student & Business, 15.6"" FHD Micro-Edge Display, AMD 8-Cores Ryzen 7 5700U, 32GB RAM, 1TB PCIe SSD, Webcam, Keypad, WiFi 6, USB-C, RJ45, HDMI, PDG HDMI Cable, Win 11 Pro",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0D1YCPRD9,laptop,https://m.media-amazon.com/images/I/71ShMpDQAfL._AC_UY218_.jpg,19.49,4.3,Missnine Laptop Tote Bag for Women 15.6 inch Leather Work Bags Computer Office Handbag with Purse Organizer Insert,https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B09T5TH3Q3,laptop,https://m.media-amazon.com/images/I/71YpUx0XFdL._AC_UY218_.jpg,266.0,4.3,"ASUS VivoBook 14 Slim Laptop, 14"" FHD Display, Intel Core i3-1215U CPU, Intel UHD Graphics, 4GB DDR4 RAM, 128GB SSD, Fingerprint Sensor, Windows 11 Home, Quiet Blue, F1402ZA-AB31",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0B7PPQVS9,laptop,https://m.media-amazon.com/images/I/61VRqYjVIvL._AC_UY218_.jpg,329.99,4.9,Dell Latest 2022 Latitude 7420 FHD Laptop Intel Core i5-1145G7 Quad Core 11th Gen Processor 16GB Ram 256GB NVMe SSD WiFi Bluetooth Webcam Windows 11 Pro (Renewed),https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B07GCS53SL,laptop,https://m.media-amazon.com/images/I/71uDB08nJHS._AC_UY218_.jpg,170.8,4.0,"Dell Latitude E7450 14in Laptop, Core i5-5300U 2.3GHz, 16GB Ram, 500GB SSD, Windows 10 Pro 64bit (Renewed)",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0CQN34BK9,laptop,https://m.media-amazon.com/images/I/516pFQviSwL._AC_UY218_.jpg,619.99,4.3,Asus Vivobook 15.6” Touch Laptop | Intel Core i7-1255U Processor | Intel Iris Xe Graphics | | Backlit | Fingerprint | 16GB RAM | 512GB SSD | Windows 11 Home | Bundle with Stylus Pen,https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0C8ZZJRSL,laptop,https://m.media-amazon.com/images/I/71tsQIptukL._AC_UY218_.jpg,184.0,3.9,"Lenovo Ideapad 14 Laptop, 14"" HD Screen, Intel Pentium Silver N5030, 4GB RAM, 128GB PCIe SSD (NO eMMC), Webcam, HDMI, SD Card Reader, Win 11, Gray, 1 Year Office 365, with Bundled Accessories",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0BNM9HWSV,laptop,https://m.media-amazon.com/images/I/6197gDn29WL._AC_UY218_.jpg,765.0,5.0,"Lenovo Slim 7i | 14"" 2.8K IPS 90Hz Touchscreen Laptop | Core i7-1260P | 16GB RAM | 1TB SSD | Backlit Keyboard | Wi-Fi 6E | Windows 11 Home",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0D9YWPMZR,laptop,https://m.media-amazon.com/images/I/81ao69SiiCL._AC_UY218_.jpg,498.99,3.9,"HP 17 Inch Laptop, AMD Ryzen 5 7530U Processor (Beats Intel Core i7-1065G7), 17.3"" HD+ Touchscreen, 32GB RAM, 1TB SSD, Windows 11 Home, Natural Silver, Alpacatec Accessory (Renewed)",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0DGVRHV4T,laptop,https://m.media-amazon.com/images/I/715sHMpOi7L._AC_UY218_.jpg,699.99,,"Lenovo IdeaPad 3i Touchscreen Laptop with Microsoft Office Licences, Intel Core i3, 15.6 inch FHD Display 1920×1080, 40GB RAM, 1TB PCIe SSD, IPS Anti-Glare, WiFi 6, Windows 11 Pro.",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=16&qid=1727930739&ref=sr_pg_15
B0D8LF61V1,laptop,https://m.media-amazon.com/images/I/61q9lztMQfL._AC_UY218_.jpg,689.0,5.0,"HP Newest i5 17.3"" FHD Laptop, Intel Core i5-1334U, Intel Iris Xe Graphics, 32GB RAM, 1TB PCIe SSD, Fingerprint Reader, Backlit KB, Webcam, Wi-Fi 6, HDMI, Windows 11 Home, Rose",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0D2LPLS4N,laptop,https://m.media-amazon.com/images/I/71afHPjIeaL._AC_UY218_.jpg,409.0,4.2,"Lenovo IdeaPad 1 Laptop, 15.6"" FHD Display, AMD Ryzen 5 Hexa-core Processor(Beat i5-1035G7), 16GB RAM, 512GB SSD, Wi-Fi, Numeric Keypad, Webcam, Windows 11 Home, Grey",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B08529BZSQ,laptop,https://m.media-amazon.com/images/I/91XR+02AJBL._AC_UY218_.jpg,189.99,4.5,"HP Chromebook 14-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0020nr, Ceramic White)",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0CDKLYZPV,laptop,https://m.media-amazon.com/images/I/71RDNz9y4aL._AC_UY218_.jpg,157.49,3.6,"ASUS Vivobook Go 14 L410 Ultra Thin Laptop, 14â€ FHD Display, Intel Celeron N4020 Processor, 4GB RAM, 64GB eMMC, NumberPad, Windows 11 Home in S Mode, 1 Year Microsoft 365, Star Black, L410MA-AH02",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=25&qid=1727930755&ref=sr_pg_24
B08MV1GZKV,laptop,https://m.media-amazon.com/images/I/81LaRDm7leL._AC_UY218_.jpg,483.0,4.2,"HP - Pavilion x360 2-in-1 14"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 256GB SSD - Warm Gold - 14m-dw1023dx",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B09XN8SD8Y,laptop,https://m.media-amazon.com/images/I/71MUhny6I0L._AC_UY218_.jpg,939.99,4.4,"HP 17 Laptop, 17.3"" HD+ Touchscreen, Intel Core i7-1255U Processor, 32GB RAM, 2TB SSD, Webcam, HDMI, Backlit Keyboard, Wi-Fi, Windows 11 Home, Silver",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0BTQQQMMB,laptop,https://m.media-amazon.com/images/I/41nPMNCITiL._AC_UY218_.jpg,306.75,4.2,"Lenovo Lenovo IdeaPad 3 15.6"" Full HD Notebook Computer, Intel Core i3-1215U, 8GB RAM, 512GB SSD, Windows 11 Home",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0CZCTTPBN,laptop,https://m.media-amazon.com/images/I/61NccvcE6iL._AC_UY218_.jpg,399.0,5.0,"HP 15.6 Full HD Laptop, AMD Ryzen 5 7520U, 16GB RAM, 256GB SSD, Windows 11 Home, Natural Silver",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0D8CQWM7N,laptop,https://m.media-amazon.com/images/I/71TbFwmoB9L._AC_UY218_.jpg,539.0,4.2,"Lenovo Newest V15 Business Laptop | Intel 4-core Processor | 15.6"" FHD (1920 x 1080) | 16GB RAM | 1TB SSD | Ethernet RJ-45 | Military Durability | Windows 11 Pro | w/WOWPC 500GB External Storage",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0886JS35F,laptop,https://m.media-amazon.com/images/I/51bgdBtsbxL._AC_UY218_.jpg,199.0,4.2,"HP Stream 11.6-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Windows 10 Home in S Mode with Office 365 Personal for 1 Year (11-ak0010nr, Royal Blue)",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B08KLMKLZR,laptop,https://m.media-amazon.com/images/I/71IyteItZhL._AC_UY218_.jpg,187.0,4.2,"2020 HP 14"" HD (1366 x 768) Thin and Light Laptop PC, Intel Celeron N4020 Dual-Core Processor, 4GB DDR4 Memory, 64GB eMMC, HDMI, WiFi, Bluetooth, Windows 10 S, 1 Year Microsoft 365, Snowflake White",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=15&qid=1727930737&ref=sr_pg_14
B0D9QYG595,laptop,https://m.media-amazon.com/images/I/71s3dXQP6kL._AC_UY218_.jpg,629.99,,"Lenovo IdeaPad Laptop, 15.6"" FHD LED Business Laptop Computer, Inter Core i5-1235U 10-Core Processor, 40GB RAM 1TB SSD, Windows 11 Pro Laptop, Camera Privacy Shutter, PLUSERA Earphones, Cloud Grey",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=27&qid=1727930759&ref=sr_pg_26
B0DBJ9Z3HH,laptop,https://m.media-amazon.com/images/I/616pm0mnLCL._AC_UY218_.jpg,439.0,,"Lenovo IdeaPad High-Performance Laptop, 15.6"" FHD, Intel Celeron N4500, 8GB RAM, 128GB eMMC+128GB SSD, Wi-Fi 6, Windows 11 Home, SD Card Reader, Webcam, HDMI, Gray, External Storage SSD 512GB",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=25&qid=1727930755&ref=sr_pg_24
B08QY6JK4D,laptop,https://m.media-amazon.com/images/I/71FJU-rQLtL._AC_UY218_.jpg,456.99,3.4,"2021 Newest Dell Inspiron 15 3000 Business Laptop, 15.6"" Full HD Touchscreen, Intel Core i5-1035G1, 16GB DDR4 RAM, 1TB PCIE SSD, Online Meeting Ready, Webcam, Wi-Fi, HDMI, Windows 10 Pro, Black",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=16&qid=1727930739&ref=sr_pg_15
B0CTK3Q6FT,laptop,https://m.media-amazon.com/images/I/61jfWK5ooSL._AC_UY218_.jpg,149.6,4.3,"Lenovo ThinkPad T460s Business Laptop, 14-inch FHD(1920 x 1080) Ultrabook, Intel i5-6300U 2.4GHz up to 3.0GHz, 8GB DDR4 RAM, 256GB SSD, 720p Camera, Wi-Fi, Bluetooth, Windows 10 Pro 64-Bit (Renewed)",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=16&qid=1727930739&ref=sr_pg_15
B0B4YZL5YZ,laptop,https://m.media-amazon.com/images/I/81d7nsK-bEL._AC_UY218_.jpg,29.99,4.8,"tomtoc 360° Protective Laptop Sleeve for 13-inch MacBook Air M2/A2681 M1/A2337 2018-2022, 13 Inch MacBook Pro M2/A2686 M1/A2338 2016-2022, Water-Resistant MacBook Case with Accessory Pocket, Blue",https://www.amazon.com/s?k=laptop&i=electronics&rh=n%3A172282&dc&page=16&qid=1727930739&ref=sr_pg_15
